"postal_code_clean","country_code","city","region","latitude","longitude","source"
3881,HU,"Sima, Baskó, Abaújszántó",Borsod-Abaúj-Zemplén,48.30553333333333,21.27776666666667,pgeocode
3434,HU,Mályi,Borsod-Abaúj-Zemplén,48.0167,20.8333,pgeocode
3400,HU,Mezőkövesd,Borsod-Abaúj-Zemplén,47.8167,20.5833,pgeocode
3553,HU,Kistokaj,Borsod-Abaúj-Zemplén,48.05,20.85,pgeocode
3715,HU,Gesztely,Borsod-Abaúj-Zemplén,48.1,20.9667,pgeocode
3532,HU,Miskolc,Borsod-Abaúj-Zemplén,48.1,20.7833,pgeocode
3773,HU,"Sajólászlófalva, Sajókápolna",Borsod-Abaúj-Zemplén,48.19165,20.69165,pgeocode
3794,HU,"Ziliz, Boldva",Borsod-Abaúj-Zemplén,48.23335,20.8,pgeocode
3811,HU,Alsóvadász,Borsod-Abaúj-Zemplén,48.25,20.9167,pgeocode
3450,HU,Mezőcsát,Borsod-Abaúj-Zemplén,47.8167,20.9167,pgeocode
3777,HU,Parasznya,Borsod-Abaúj-Zemplén,48.1667,20.65,pgeocode
3656,HU,"Sajómercse, Sajóvelezd",Borsod-Abaúj-Zemplén,48.25835,20.441699999999997,pgeocode
3524,HU,Miskolc,Borsod-Abaúj-Zemplén,48.1,20.7833,pgeocode
3642,HU,Bánhorváti,Borsod-Abaúj-Zemplén,48.2333,20.5167,pgeocode
3786,HU,"Lak, Szakácsi, Irota, Hegymeg",Borsod-Abaúj-Zemplén,48.36665,20.87085,pgeocode
3918,HU,"Szegi, Szegilong",Borsod-Abaúj-Zemplén,48.20835,21.39165,pgeocode
3932,HU,Erdőbénye,Borsod-Abaúj-Zemplén,48.2667,21.3667,pgeocode
3441,HU,Mezőkeresztes,Borsod-Abaúj-Zemplén,47.8333,20.7,pgeocode
3564,HU,Hernádnémeti,Borsod-Abaúj-Zemplén,48.0667,20.9833,pgeocode
3586,HU,Sajóörös,Borsod-Abaúj-Zemplén,47.95,21.0333,pgeocode
3851,HU,Ináncs,Borsod-Abaúj-Zemplén,48.2833,21.0667,pgeocode
3565,HU,Tiszalúc,Borsod-Abaúj-Zemplén,48.0377,21.0726,pgeocode
3461,HU,Egerlövő,Borsod-Abaúj-Zemplén,47.7167,20.6333,pgeocode
3529,HU,Miskolc,Borsod-Abaúj-Zemplén,48.1,20.7833,pgeocode
3630,HU,Putnok,Borsod-Abaúj-Zemplén,48.3,20.4333,pgeocode
3866,HU,"Szemere, Litka",Borsod-Abaúj-Zemplén,48.45835,21.083350000000003,pgeocode
3625,HU,Ózd,Borsod-Abaúj-Zemplén,48.2167,20.3,pgeocode
3416,HU,Tard,Borsod-Abaúj-Zemplén,47.8833,20.6167,pgeocode
3756,HU,"Varbóc, Perkupa",Borsod-Abaúj-Zemplén,48.4667,20.674999999999997,pgeocode
3931,HU,Mezőzombor,Borsod-Abaúj-Zemplén,48.15,21.2667,pgeocode
3922,HU,Taktaharkány,Borsod-Abaúj-Zemplén,48.0833,21.1333,pgeocode
3535,HU,Miskolc,Borsod-Abaúj-Zemplén,48.1,20.7833,pgeocode
3423,HU,Tibolddaróc,Borsod-Abaúj-Zemplén,47.9167,20.6333,pgeocode
3712,HU,"Sajósenye, Sajóvámos",Borsod-Abaúj-Zemplén,48.19085,20.8324,pgeocode
3904,HU,Legyesbénye,Borsod-Abaúj-Zemplén,48.1667,21.15,pgeocode
3433,HU,Nyékládháza,Borsod-Abaúj-Zemplén,47.9833,20.8333,pgeocode
3579,HU,Kesznyéten,Borsod-Abaúj-Zemplén,47.9667,21.05,pgeocode
3555,HU,Harsány,Borsod-Abaúj-Zemplén,47.9667,20.75,pgeocode
3891,HU,Vilmány,Borsod-Abaúj-Zemplén,48.4167,21.2333,pgeocode
3554,HU,Bükkaranyos,Borsod-Abaúj-Zemplén,47.9833,20.7833,pgeocode
3895,HU,Gönc,Borsod-Abaúj-Zemplén,48.4667,21.2833,pgeocode
3598,HU,Nagycsécs,Borsod-Abaúj-Zemplén,47.9667,20.95,pgeocode
3432,HU,Emőd,Borsod-Abaúj-Zemplén,47.9333,20.8167,pgeocode
3431,HU,Vatta,Borsod-Abaúj-Zemplén,47.9167,20.75,pgeocode
3780,HU,"Ládbesenyő, Edelény, Damak, Balajt",Borsod-Abaúj-Zemplén,48.320175,20.78525,pgeocode
3779,HU,Alacska,Borsod-Abaúj-Zemplén,48.2167,20.65,pgeocode
3528,HU,Miskolc,Borsod-Abaúj-Zemplén,48.1,20.7833,pgeocode
3561,HU,Felsőzsolca,Borsod-Abaúj-Zemplén,48.1,20.8667,pgeocode
3648,HU,"Lénárddaróc, Bükkmogyorósd, Csernely",Borsod-Abaúj-Zemplén,48.14443333333333,20.366666666666667,pgeocode
3903,HU,Bekecs,Borsod-Abaúj-Zemplén,48.15,21.1833,pgeocode
3964,HU,Pácin,Borsod-Abaúj-Zemplén,48.3348,21.8361,pgeocode
3531,HU,Miskolc,Borsod-Abaúj-Zemplén,48.1,20.7833,pgeocode
3929,HU,Tiszaladány,Borsod-Abaúj-Zemplén,48.0667,21.4167,pgeocode
3621,HU,Ózd,Borsod-Abaúj-Zemplén,48.2167,20.3,pgeocode
3729,HU,Serényfalva,Borsod-Abaúj-Zemplén,48.3167,20.4,pgeocode
3871,HU,Méra,Borsod-Abaúj-Zemplén,48.35,21.15,pgeocode
3980,HU,Sátoraljaújhely,Borsod-Abaúj-Zemplén,48.3949,21.6587,pgeocode
3711,HU,Szirmabesenyő,Borsod-Abaúj-Zemplén,48.15,20.8,pgeocode
3753,HU,Abod,Borsod-Abaúj-Zemplén,48.4,20.8,pgeocode
3591,HU,Oszlár,Borsod-Abaúj-Zemplén,47.8833,21.0333,pgeocode
3934,HU,Tolcsva,Borsod-Abaúj-Zemplén,48.2833,21.45,pgeocode
3933,HU,Olaszliszka,Borsod-Abaúj-Zemplén,48.25,21.4333,pgeocode
3530,HU,Miskolc,Borsod-Abaúj-Zemplén,48.1,20.7833,pgeocode
3600,HU,Ózd,Borsod-Abaúj-Zemplén,48.2167,20.3,pgeocode
3915,HU,Tarcal,Borsod-Abaúj-Zemplén,48.1333,21.35,pgeocode
3562,HU,Onga,Borsod-Abaúj-Zemplén,48.1167,20.9167,pgeocode
3521,HU,Miskolc,Borsod-Abaúj-Zemplén,48.1,20.7833,pgeocode
3770,HU,Sajószentpéter,Borsod-Abaúj-Zemplén,48.2167,20.7167,pgeocode
3519,HU,Miskolc,Borsod-Abaúj-Zemplén,48.1,20.7833,pgeocode
3597,HU,Hejőkeresztúr,Borsod-Abaúj-Zemplén,47.9667,20.8833,pgeocode
3563,HU,Hernádkak,Borsod-Abaúj-Zemplén,48.0833,20.9667,pgeocode
3580,HU,Tiszaújváros,Borsod-Abaúj-Zemplén,47.9333,21.0833,pgeocode
3551,HU,Ónod,Borsod-Abaúj-Zemplén,48.0,20.9167,pgeocode
3925,HU,Prügy,Borsod-Abaúj-Zemplén,48.0833,21.25,pgeocode
3728,HU,"Kelemér, Gömörszőlős",Borsod-Abaúj-Zemplén,48.36665,20.4333,pgeocode
3768,HU,"Hidvégardó, Bódvalenke, Becskeháza",Borsod-Abaúj-Zemplén,48.54999999999999,20.8389,pgeocode
6050,HU,Lajosmizse,Bács-Kiskun,47.0213,19.5617,pgeocode
6087,HU,Dunavecse,Bács-Kiskun,46.9148,18.9713,pgeocode
6066,HU,Tiszaalpár,Bács-Kiskun,46.8128,19.9984,pgeocode
6400,HU,Kiskunhalas,Bács-Kiskun,46.434,19.4848,pgeocode
6235,HU,Bócsa,Bács-Kiskun,46.6097,19.4844,pgeocode
6327,HU,Harta,Bács-Kiskun,46.6976,19.0311,pgeocode
6521,HU,Vaskút,Bács-Kiskun,46.1078,18.9851,pgeocode
6098,HU,Tass,Bács-Kiskun,47.021,19.0299,pgeocode
6135,HU,Csólyospálos,Bács-Kiskun,46.4184,19.8395,pgeocode
6513,HU,Dunafalva,Bács-Kiskun,46.0582,18.9587,pgeocode
6097,HU,Kunadacs,Bács-Kiskun,46.9557,19.2892,pgeocode
6435,HU,Kunbaja,Bács-Kiskun,46.0842,19.4208,pgeocode
6323,HU,Dunaegyháza,Bács-Kiskun,46.8381,18.9543,pgeocode
6032,HU,Nyárlőrinc,Bács-Kiskun,46.8602,19.8784,pgeocode
6424,HU,Csikéria,Bács-Kiskun,46.1285,19.4713,pgeocode
6353,HU,Dusnok,Bács-Kiskun,46.3909,18.963,pgeocode
6423,HU,Kelebia,Bács-Kiskun,46.1968,19.6166,pgeocode
6237,HU,Kecel,Bács-Kiskun,46.5253,19.2519,pgeocode
6503,HU,Baja,Bács-Kiskun,46.183,18.9531,pgeocode
6500,HU,Baja,Bács-Kiskun,46.183,18.9531,pgeocode
6413,HU,Kunfehértó,Bács-Kiskun,46.3609,19.4145,pgeocode
6300,HU,Kalocsa,Bács-Kiskun,46.5298,18.9728,pgeocode
6230,HU,Soltvadkert,Bács-Kiskun,46.5789,19.3939,pgeocode
6200,HU,Kiskőrös,Bács-Kiskun,46.6214,19.2853,pgeocode
6086,HU,Szalkszentmárton,Bács-Kiskun,46.9757,19.0118,pgeocode
6055,HU,Felsőlajos,Bács-Kiskun,47.0672,19.4971,pgeocode
6440,HU,Jánoshalma,Bács-Kiskun,46.2986,19.3258,pgeocode
6113,HU,Petőfiszállás,Bács-Kiskun,46.6218,19.8621,pgeocode
6328,HU,Dunapataj,Bács-Kiskun,46.644,18.9963,pgeocode
6336,HU,Szakmár,Bács-Kiskun,46.5554,19.0753,pgeocode
6444,HU,Kéleshalom,Bács-Kiskun,46.3654,19.2818,pgeocode
6421,HU,Kisszállás,Bács-Kiskun,46.2801,19.4895,pgeocode
6115,HU,Kunszállás,Bács-Kiskun,46.7625,19.7537,pgeocode
6311,HU,Öregcsertő,Bács-Kiskun,46.5181,19.1155,pgeocode
6112,HU,Pálmonostora,Bács-Kiskun,46.6242,19.9516,pgeocode
6100,HU,Kiskunfélegyháza,Bács-Kiskun,46.7121,19.8446,pgeocode
6326,HU,Harta,Bács-Kiskun,46.6976,19.0311,pgeocode
6065,HU,Lakitelek,Bács-Kiskun,46.876,19.995,pgeocode
6222,HU,Csengőd,Bács-Kiskun,46.7154,19.268,pgeocode
6347,HU,Érsekcsanád,Bács-Kiskun,46.2535,18.9846,pgeocode
6522,HU,Gara,Bács-Kiskun,46.0319,19.0428,pgeocode
6449,HU,Mélykút,Bács-Kiskun,46.2151,19.381,pgeocode
6060,HU,Tiszakécske,Bács-Kiskun,46.9326,20.1035,pgeocode
6344,HU,Hajós,Bács-Kiskun,46.3986,19.1206,pgeocode
6320,HU,Solt,Bács-Kiskun,46.801,19.001,pgeocode
6000,HU,Kecskemét,Bács-Kiskun,46.9062,19.6913,pgeocode
6120,HU,Kiskunmajsa,Bács-Kiskun,46.4903,19.74,pgeocode
6034,HU,Helvécia,Bács-Kiskun,46.8366,19.6225,pgeocode
6076,HU,Ágasegyháza,Bács-Kiskun,46.8403,19.4521,pgeocode
6453,HU,Bácsbokod,Bács-Kiskun,46.125,19.1562,pgeocode
6070,HU,Izsák,Bács-Kiskun,46.8045,19.3517,pgeocode
6346,HU,Sükösd,Bács-Kiskun,46.2818,18.9952,pgeocode
6035,HU,Ballószög,Bács-Kiskun,46.8622,19.5709,pgeocode
6085,HU,Fülöpszállás,Bács-Kiskun,46.8208,19.2375,pgeocode
6341,HU,Homokmégy,Bács-Kiskun,46.49,19.0731,pgeocode
6088,HU,Apostag,Bács-Kiskun,46.8821,18.9621,pgeocode
6430,HU,Bácsalmás,Bács-Kiskun,46.1265,19.3326,pgeocode
6041,HU,Kerekegyháza,Bács-Kiskun,46.9372,19.4781,pgeocode
6044,HU,Kecskemét,Bács-Kiskun,46.9062,19.6913,pgeocode
6090,HU,Kunszentmiklós,Bács-Kiskun,47.027,19.1258,pgeocode
6239,HU,Császártöltés,Bács-Kiskun,46.4219,19.1836,pgeocode
6080,HU,Szabadszállás,Bács-Kiskun,46.8758,19.2232,pgeocode
6345,HU,Nemesnádudvar,Bács-Kiskun,46.3405,19.0512,pgeocode
6422,HU,Tompa,Bács-Kiskun,46.2061,19.5391,pgeocode
6331,HU,Foktő,Bács-Kiskun,46.5275,18.9193,pgeocode
6332,HU,Uszód,Bács-Kiskun,46.5701,18.9012,pgeocode
6221,HU,Akasztó,Bács-Kiskun,46.6917,19.2042,pgeocode
6524,HU,Dávod,Bács-Kiskun,45.995,18.9172,pgeocode
6527,HU,Nagybaracska,Bács-Kiskun,46.0425,18.9059,pgeocode
6131,HU,Szank,Bács-Kiskun,46.5571,19.661,pgeocode
6236,HU,Tázlár,Bács-Kiskun,46.5482,19.5144,pgeocode
5520,HU,Szeghalom,Békés,47.0333,21.1667,pgeocode
5742,HU,Elek,Békés,46.5333,21.25,pgeocode
5650,HU,Mezőberény,Békés,46.8167,21.0333,pgeocode
5672,HU,Murony,Békés,46.7667,21.05,pgeocode
5609,HU,Csabaszabadi,Békés,46.6833,21.0833,pgeocode
5741,HU,Kétegyháza,Békés,46.5333,21.1833,pgeocode
5510,HU,Dévaványa,Békés,47.0333,20.9667,pgeocode
5925,HU,Gerendás,Békés,46.6,20.8667,pgeocode
5800,HU,Mezőkovácsháza,Békés,46.4,20.9167,pgeocode
5537,HU,Zsadány,Békés,46.9167,21.5,pgeocode
5624,HU,Doboz,Békés,46.7333,21.25,pgeocode
5661,HU,Újkígyós,Békés,46.5833,21.0333,pgeocode
5630,HU,Békés,Békés,46.7667,21.1333,pgeocode
5553,HU,Kondoros,Békés,46.7667,20.8,pgeocode
5932,HU,Gádoros,Békés,46.6667,20.6,pgeocode
5711,HU,Gyula,Békés,46.65,21.2833,pgeocode
5726,HU,Méhkerék,Békés,46.7833,21.45,pgeocode
5700,HU,Gyula,Békés,46.65,21.2833,pgeocode
5946,HU,Békéssámson,Békés,46.4167,20.6333,pgeocode
5561,HU,Békésszentandrás,Békés,46.8667,20.4833,pgeocode
5600,HU,Békéscsaba,Békés,46.6833,21.1,pgeocode
5516,HU,Körösladány,Békés,46.9667,21.0833,pgeocode
5745,HU,Dombiratos,Békés,46.4167,21.1167,pgeocode
5931,HU,Nagyszénás,Békés,46.6833,20.6667,pgeocode
5667,HU,Magyarbánhegyes,Békés,46.45,20.9667,pgeocode
5671,HU,Békéscsaba,Békés,46.6833,21.1,pgeocode
5820,HU,Mezőhegyes,Békés,46.3167,20.8167,pgeocode
5720,HU,Sarkad,Békés,46.75,21.3833,pgeocode
5830,HU,Battonya,Békés,46.2833,21.0167,pgeocode
5502,HU,Gyomaendrőd,Békés,46.9333,20.8333,pgeocode
5900,HU,Orosháza,Békés,46.5667,20.6667,pgeocode
5673,HU,Kamut,Békés,46.7667,20.9833,pgeocode
5623,HU,Békéscsaba,Békés,46.6833,21.1,pgeocode
5530,HU,Vésztő,Békés,46.9167,21.2667,pgeocode
5527,HU,Bucsa,Békés,47.2,21.0,pgeocode
5500,HU,Gyomaendrőd,Békés,46.9333,20.8333,pgeocode
5525,HU,Füzesgyarmat,Békés,47.1,21.2167,pgeocode
5747,HU,Almáskamarás,Békés,46.4667,21.1,pgeocode
5540,HU,Szarvas,Békés,46.8667,20.55,pgeocode
5945,HU,Kardoskút,Békés,46.4833,20.6667,pgeocode
5940,HU,Tótkomlós,Békés,46.4167,20.7333,pgeocode
5920,HU,Csorvás,Békés,46.6333,20.8333,pgeocode
5675,HU,Telekgerendás,Békés,46.65,20.9667,pgeocode
6765,HU,Csengele,Csongrád,46.5423,19.8636,pgeocode
6787,HU,Zákányszék,Csongrád,46.2745,19.8898,pgeocode
6900,HU,Makó,Csongrád,46.2167,20.4833,pgeocode
6760,HU,Kistelek,Csongrád,46.4725,19.9797,pgeocode
6753,HU,Szeged,Csongrád,46.253,20.1482,pgeocode
6921,HU,Maroslele,Csongrád,46.2667,20.35,pgeocode
6750,HU,Algyő,Csongrád,46.3347,20.2085,pgeocode
6922,HU,Földeák,Csongrád,46.3167,20.5,pgeocode
6723,HU,Szeged,Csongrád,46.253,20.1482,pgeocode
6916,HU,Ambrózfalva,Csongrád,46.35,20.7333,pgeocode
6931,HU,Apátfalva,Csongrád,46.1667,20.5833,pgeocode
6621,HU,Derekegyház,Csongrád,46.5833,20.3667,pgeocode
6721,HU,Szeged,Csongrád,46.253,20.1482,pgeocode
6645,HU,Felgyő,Csongrád,46.6474,20.1053,pgeocode
6758,HU,Röszke,Csongrád,46.188,20.0337,pgeocode
6806,HU,Hódmezővásárhely,Csongrád,46.4167,20.3333,pgeocode
6775,HU,Kiszombor,Csongrád,46.1833,20.4333,pgeocode
6724,HU,Szeged,Csongrád,46.253,20.1482,pgeocode
6728,HU,Szeged,Csongrád,46.253,20.1482,pgeocode
6913,HU,Csanádpalota,Csongrád,46.25,20.7333,pgeocode
6722,HU,Szeged,Csongrád,46.253,20.1482,pgeocode
6726,HU,Szeged,Csongrád,46.253,20.1482,pgeocode
6771,HU,Szeged,Csongrád,46.253,20.1482,pgeocode
6755,HU,Kübekháza,Csongrád,46.1499,20.2766,pgeocode
6766,HU,Dóc,Csongrád,46.4378,20.1375,pgeocode
6783,HU,Ásotthalom,Csongrád,46.1988,19.7833,pgeocode
6911,HU,Királyhegyes,Csongrád,46.2667,20.6167,pgeocode
6710,HU,Szeged,Csongrád,46.253,20.1482,pgeocode
6725,HU,Szeged,Csongrád,46.253,20.1482,pgeocode
6640,HU,Csongrád,Csongrád,46.7133,20.1424,pgeocode
6720,HU,Szeged,Csongrád,46.253,20.1482,pgeocode
6791,HU,Szeged,Csongrád,46.253,20.1482,pgeocode
6792,HU,Zsombó,Csongrád,46.3257,19.9746,pgeocode
6625,HU,Fábiánsebestyén,Csongrád,46.6833,20.4667,pgeocode
6630,HU,Mindszent,Csongrád,46.5236,20.1904,pgeocode
6903,HU,Makó,Csongrád,46.2167,20.4833,pgeocode
6636,HU,Mártély,Csongrád,46.4886,20.232,pgeocode
6763,HU,Szatymaz,Csongrád,46.3431,20.0402,pgeocode
6764,HU,Balástya,Csongrád,46.4228,20.0082,pgeocode
6600,HU,Szentes,Csongrád,46.6583,20.2608,pgeocode
6729,HU,Szeged,Csongrád,46.253,20.1482,pgeocode
6782,HU,Mórahalom,Csongrád,46.2181,19.8851,pgeocode
6768,HU,Baks,Csongrád,46.543,20.1021,pgeocode
6772,HU,Deszk,Csongrád,46.218,20.2432,pgeocode
6756,HU,Tiszasziget,Csongrád,46.1747,20.1644,pgeocode
6647,HU,Csanytelek,Csongrád,46.595,20.1234,pgeocode
6727,HU,Szeged,Csongrád,46.253,20.1482,pgeocode
6762,HU,Sándorfalva,Csongrád,46.3609,20.0989,pgeocode
6795,HU,Bordány,Csongrád,46.3184,19.9231,pgeocode
6932,HU,Magyarcsanád,Csongrád,46.1667,20.6167,pgeocode
6635,HU,Szegvár,Csongrád,46.5874,20.2241,pgeocode
6800,HU,Hódmezővásárhely,Csongrád,46.4167,20.3333,pgeocode
2463,HU,Tordas,Fejér,47.344,18.7525,pgeocode
8137,HU,Mezőkomárom,Fejér,46.8259,18.2935,pgeocode
7003,HU,Sárbogárd,Fejér,46.8869,18.6204,pgeocode
8132,HU,Lepsény,Fejér,46.9904,18.2436,pgeocode
2490,HU,Pusztaszabolcs,Fejér,47.1372,18.767,pgeocode
2433,HU,Sárosd,Fejér,47.0427,18.6436,pgeocode
7041,HU,Vajta,Fejér,46.7176,18.6657,pgeocode
8051,HU,Sárkeresztes,Fejér,47.2548,18.3488,pgeocode
8131,HU,Enying,Fejér,46.9305,18.242,pgeocode
2471,HU,Baracska,Fejér,47.2822,18.7585,pgeocode
2432,HU,Szabadegyháza,Fejér,47.0761,18.6899,pgeocode
2067,HU,Szárliget,Fejér,47.5158,18.4948,pgeocode
2475,HU,Kápolnásnyék,Fejér,47.24,18.6756,pgeocode
8154,HU,Polgárdi,Fejér,47.061,18.302,pgeocode
8157,HU,Füle,Fejér,47.0533,18.2484,pgeocode
8111,HU,Seregélyes,Fejér,47.1105,18.565,pgeocode
2457,HU,Adony,Fejér,47.1194,18.8649,pgeocode
8152,HU,Kőszárhegy,Fejér,47.0925,18.3456,pgeocode
8087,HU,Alcsútdoboz,Fejér,47.4284,18.6043,pgeocode
8130,HU,Enying,Fejér,46.9305,18.242,pgeocode
8145,HU,Nádasdladány,Fejér,47.1383,18.2397,pgeocode
8112,HU,Zichyújfalu,Fejér,47.1333,18.6833,pgeocode
8083,HU,Csákvár,Fejér,47.3918,18.465,pgeocode
8156,HU,Kisláng,Fejér,46.9574,18.3881,pgeocode
2066,HU,"Szár, Újbarok",Fejér,47.48015,18.53665,pgeocode
2483,HU,Gárdony,Fejér,47.2094,18.6361,pgeocode
2400,HU,Dunaújváros,Fejér,46.9674,18.9329,pgeocode
7017,HU,Mezőszilas,Fejér,46.8111,18.4779,pgeocode
2456,HU,Besnyő,Fejér,47.1887,18.793,pgeocode
8095,HU,Pákozd,Fejér,47.2137,18.5331,pgeocode
8056,HU,Bakonycsernye,Fejér,47.3239,18.0751,pgeocode
8122,HU,Csősz,Fejér,47.0376,18.415,pgeocode
8125,HU,Sárkeresztúr,Fejér,47.0054,18.5439,pgeocode
8066,HU,Pusztavám,Fejér,47.4295,18.2265,pgeocode
8053,HU,Bodajk,Fejér,47.3235,18.2331,pgeocode
7019,HU,Sárbogárd,Fejér,46.8869,18.6204,pgeocode
2477,HU,Vereb,Fejér,47.3139,18.6296,pgeocode
8133,HU,Mezőszentgyörgy,Fejér,46.992,18.282,pgeocode
8089,HU,Vértesacsa,Fejér,47.3715,18.5776,pgeocode
2425,HU,Nagykarácsony,Fejér,46.8712,18.7724,pgeocode
2426,HU,Baracs,Fejér,46.882,18.9066,pgeocode
2458,HU,Kulcs,Fejér,47.05,18.9167,pgeocode
8134,HU,Mátyásdomb,Fejér,46.9222,18.3478,pgeocode
2431,HU,Perkáta,Fejér,47.047,18.7873,pgeocode
2472,HU,Kajászó,Fejér,47.3242,18.7235,pgeocode
2451,HU,Ercsi,Fejér,47.2519,18.8962,pgeocode
2091,HU,Etyek,Fejér,47.4479,18.7533,pgeocode
8043,HU,Iszkaszentgyörgy,Fejér,47.2372,18.2948,pgeocode
8136,HU,Lajoskomárom,Fejér,46.842,18.3376,pgeocode
8093,HU,Lovasberény,Fejér,47.31,18.5518,pgeocode
8135,HU,Dég,Fejér,46.8681,18.4504,pgeocode
8071,HU,Magyaralmás,Fejér,47.291,18.3265,pgeocode
8124,HU,Káloz,Fejér,46.9546,18.4826,pgeocode
8081,HU,Zámoly,Fejér,47.3167,18.4081,pgeocode
8151,HU,Szabadbattyán,Fejér,47.119,18.3682,pgeocode
2473,HU,Vál,Fejér,47.3626,18.6793,pgeocode
2481,HU,Velence,Fejér,47.2385,18.6548,pgeocode
8085,HU,Vértesboglár,Fejér,47.4287,18.5248,pgeocode
8060,HU,Mór,Fejér,47.3779,18.2035,pgeocode
8044,HU,Kincsesbánya,Fejér,47.2644,18.2779,pgeocode
2424,HU,Előszállás,Fejér,46.8309,18.8348,pgeocode
7000,HU,Sárbogárd,Fejér,46.8869,18.6204,pgeocode
2484,HU,Gárdony,Fejér,47.2094,18.6361,pgeocode
2427,HU,Baracs,Fejér,46.882,18.9066,pgeocode
8052,HU,Fehérvárcsurgó,Fejér,47.2935,18.2646,pgeocode
2060,HU,Bicske,Fejér,47.4842,18.644,pgeocode
8000,HU,Székesfehérvár,Fejér,47.1899,18.4103,pgeocode
8092,HU,Pátka,Fejér,47.2785,18.4878,pgeocode
2459,HU,Rácalmás,Fejér,47.0226,18.9406,pgeocode
2485,HU,Gárdony,Fejér,47.2094,18.6361,pgeocode
2462,HU,Martonvásár,Fejér,47.316,18.7904,pgeocode
8126,HU,Sárszentágota,Fejér,46.9719,18.5659,pgeocode
2421,HU,Nagyvenyim,Fejér,46.9576,18.8635,pgeocode
8086,HU,Felcsút,Fejér,47.458,18.5863,pgeocode
2454,HU,Iváncsa,Fejér,47.1567,18.8203,pgeocode
8073,HU,Csákberény,Fejér,47.3464,18.3288,pgeocode
8143,HU,Sárszentmihály,Fejér,47.1532,18.3388,pgeocode
2422,HU,Mezőfalva,Fejér,46.9318,18.7718,pgeocode
9113,HU,Koroncó,Győr-Moson-Sopron,47.5988,17.5265,pgeocode
9172,HU,Győrzámoly,Győr-Moson-Sopron,47.7432,17.581,pgeocode
9225,HU,Dunakiliti,Győr-Moson-Sopron,47.9654,17.2866,pgeocode
9408,HU,Sopron,Győr-Moson-Sopron,47.685,16.5905,pgeocode
9300,HU,Csorna,Győr-Moson-Sopron,47.6116,17.2501,pgeocode
9421,HU,Fertőrákos,Győr-Moson-Sopron,47.7202,16.6504,pgeocode
9011,HU,Győr,Győr-Moson-Sopron,47.6833,17.6351,pgeocode
9422,HU,Harka,Győr-Moson-Sopron,47.6333,16.6,pgeocode
9100,HU,Tét,Győr-Moson-Sopron,47.5192,17.508,pgeocode
9072,HU,Nagyszentjános,Győr-Moson-Sopron,47.7103,17.8696,pgeocode
9222,HU,Hegyeshalom,Győr-Moson-Sopron,47.9134,17.1539,pgeocode
9244,HU,Újrónafő,Győr-Moson-Sopron,47.8093,17.2013,pgeocode
9353,HU,Szárföld,Győr-Moson-Sopron,47.5927,17.1223,pgeocode
9027,HU,Győr,Győr-Moson-Sopron,47.6833,17.6351,pgeocode
9153,HU,Öttevény,Győr-Moson-Sopron,47.7195,17.4847,pgeocode
9143,HU,Enese,Győr-Moson-Sopron,47.6463,17.4233,pgeocode
9438,HU,Sarród,Győr-Moson-Sopron,47.6352,16.8618,pgeocode
9112,HU,Sokorópátka,Győr-Moson-Sopron,47.4808,17.702,pgeocode
9435,HU,Sarród,Győr-Moson-Sopron,47.6352,16.8618,pgeocode
9063,HU,Nagybajcs,Győr-Moson-Sopron,47.7661,17.6886,pgeocode
9407,HU,Sopron,Győr-Moson-Sopron,47.685,16.5905,pgeocode
9431,HU,Fertőd,Győr-Moson-Sopron,47.6217,16.8709,pgeocode
9083,HU,Écs,Győr-Moson-Sopron,47.5609,17.7067,pgeocode
9096,HU,Nyalka,Győr-Moson-Sopron,47.5436,17.8083,pgeocode
9173,HU,Győrladamér,Győr-Moson-Sopron,47.7565,17.5622,pgeocode
9064,HU,Vámosszabadi,Győr-Moson-Sopron,47.7552,17.6477,pgeocode
9126,HU,Gyarmat,Győr-Moson-Sopron,47.4612,17.4973,pgeocode
9442,HU,Fertőendréd,Győr-Moson-Sopron,47.6056,16.909,pgeocode
9441,HU,Agyagosszergény,Győr-Moson-Sopron,47.6101,16.9379,pgeocode
9437,HU,Hegykő,Győr-Moson-Sopron,47.6187,16.797,pgeocode
9314,HU,Egyed,Győr-Moson-Sopron,47.5207,17.3387,pgeocode
9462,HU,Völcsej,Győr-Moson-Sopron,47.497,16.761,pgeocode
9484,HU,Pereszteg,Győr-Moson-Sopron,47.5921,16.7344,pgeocode
9093,HU,Győrasszonyfa,Győr-Moson-Sopron,47.5,17.8,pgeocode
9099,HU,Pér,Győr-Moson-Sopron,47.6115,17.8063,pgeocode
9022,HU,Győr,Győr-Moson-Sopron,47.6833,17.6351,pgeocode
9029,HU,Győr,Győr-Moson-Sopron,47.6833,17.6351,pgeocode
9023,HU,Győr,Győr-Moson-Sopron,47.6833,17.6351,pgeocode
9174,HU,Dunaszeg,Győr-Moson-Sopron,47.7704,17.5385,pgeocode
9312,HU,Szilsárkány,Győr-Moson-Sopron,47.5396,17.2562,pgeocode
9085,HU,Pázmándfalu,Győr-Moson-Sopron,47.5702,17.7856,pgeocode
9028,HU,Győr,Győr-Moson-Sopron,47.6833,17.6351,pgeocode
9021,HU,Győr,Győr-Moson-Sopron,47.6833,17.6351,pgeocode
9322,HU,Rábatamási,Győr-Moson-Sopron,47.5878,17.1696,pgeocode
